202	338
202	1061
202	1845
202	3926
202	4499
202	6879
202	8267
202	14529
202	17738
202	18082
202	18130
202	18636
202	18930
202	19560
202	22588
202	22780
218	332
218	1828
218	2437
218	2728
218	2967
218	2969
218	5565
218	6761
218	8490
218	8576
218	9469
218	12490
218	14794
218	14911
218	15525
218	16598
218	16981
218	17642
218	18530
218	20837
218	20999
218	22444
218	22678
218	22924
218	23350
218	23439
218	23988
218	24828
218	24942
218	25215
219	12574
225	8429
225	10399
225	16530
225	16550
231	1340
231	3273
231	4752
231	14939
231	16887
231	18017
231	22233
232	15131
232	16963
239	8285
240	4621
240	5350
240	21038
241	7559
247	2697
247	5781
247	13305
247	13976
247	21897
254	8288
254	13140
254	24227
256	1204
256	9961
256	25635
259	2899
259	11798
259	11827
259	15287
259	18999
259	20292
268	1391
268	2549
268	11186
268	15464
268	18539
268	20554
268	23516
268	24019
270	15946
270	23996
271	6414
280	3791
280	6543
281	8613
286	14161
286	18733
286	22038
286	22062
286	24700
289	11477
289	12995
296	9578
296	10664
296	17002
296	17440
296	20547
299	15382
299	21136
302	21284
307	1581
307	5589
307	6011
307	15095
307	17451
307	18029
308	6844
308	19046
326	2237
326	2641
326	3019
326	3297
326	3717
326	4730
326	4735
326	5608
326	6687
326	7704
326	9700
326	9742
326	11002
326	11013
326	11855
326	13701
326	14754
326	17401
326	17426
326	17590
326	18958
326	19203
326	19627
326	20498
326	20521
326	21308
326	22363
326	24282
326	25192
326	25383
332	218
332	663
332	2967
332	3359
332	11772
332	12352
332	12490
332	18853
332	19941
332	20837
332	20999
332	22678
332	23439
335	5647
335	15834
337	938
337	25663
338	172
338	202
338	1061
338	1845
338	3926
338	4499
338	6879
338	8267
338	14529
338	17738
338	18082
338	18130
338	18636
338	18930
338	19560
338	22588
338	22780
339	17215
339	21930
339	23500
344	52
344	11596
344	23287
344	24947
345	52
345	22087
347	2291
347	7589
347	8294
351	10378
351	15201
351	17346
351	21637
352	6761
352	9876
352	14539
352	15572
352	18566
356	2060
356	6170
356	7714
356	16420
356	16557
359	14118
360	21566
361	15693
362	10255
363	2598
363	16607
366	3896
366	6511
367	19983
367	20065
367	21388
372	1593
372	6251
372	7972
372	12836
372	14364
372	15837
379	14252
383	4456
383	7085
383	15201
383	17346
387	2059
390	13351
395	13821
395	17136
396	6733
396	13800
396	19191
397	4353
401	19961
436	487
436	2072
436	2555
436	3086
436	3534
436	4455
436	4618
436	7078
436	9879
436	10345
436	10445
436	10602
436	10998
436	12061
436	13456
436	13958
436	14066
436	14694
436	16741
436	18770
436	19599
436	20539
436	20540
436	21019
436	22863
436	23342
436	24441
436	25073
436	25167
436	25772
437	8653
469	926
469	1159
469	1821
469	5043
469	5921
469	13651
469	14024
469	15053
469	16456
469	16927
469	19600
469	20411
469	21035
478	1111
478	1805
478	4539
478	5726
478	6810
478	7869
478	13315
478	17026
478	17069
478	22015
478	23441
479	187
479	6695
479	7000
479	8138
479	9007
479	9008
479	9195
479	9458
479	9709
479	16869
479	17009
479	19573
479	19665
479	24848
482	1841
482	2833
482	9445
482	17955
487	436
487	9879
487	10445
487	10998
487	13456
487	13958
487	25073
487	25772
497	11489
497	24197
510	8688
510	20537
530	1945
530	2180
530	3488
530	4445
530	5534
530	5646
530	5799
530	6421
530	7870
530	8374
530	12300
530	12440
530	15147
530	16963
530	17235
530	19312
530	19662
530	20840
530	21192
530	22818
530	23601
530	23680
530	24820
530	26183
533	18442
533	23842
534	1816
534	4445
534	18857
534	19662
534	23601
557	32
557	33
557	760
557	1640
557	2199
557	2728
557	2939
557	3359
557	4151
557	4167
557	4498
557	4500
557	6166
557	6597
557	6817
557	7943
557	8688
557	8866
557	9772
557	11228
557	11459
557	12352
557	12483
557	12666
557	12768
557	12838
557	14527
557	14794
557	14990
557	15646
557	17642
557	17679
557	18881
557	19410
557	19948
557	20095
557	20549
557	20622
557	20999
557	21268
557	21495
557	21834
557	22678
557	22874
557	23280
557	24942
557	25333
557	25745
560	1343
560	4953
560	13129
560	19644
561	13263
561	19476
567	6418
567	23563
580	995
580	2172
580	7880
580	8356
580	9069
580	11811
580	12053
580	12373
580	12614
580	13320
580	16765
580	16875
580	18038
580	20795
580	21802
580	23883
585	23452
602	2833
602	4502
602	5760
602	8599
602	9293
602	10577
602	11591
602	12295
602	12593
602	13488
602	15801
602	15922
602	16070
602	16203
602	17919
602	18263
602	19094
602	23132
611	1241
611	2641
611	3407
611	3718
611	4730
611	5394
611	6687
611	9086
611	10117
611	10749
611	15171
611	16019
611	19627
611	23564
611	23636
611	24280
611	25188
615	5812
626	4228
626	7112
626	9634
626	10026
626	15833
626	19284
626	23701
663	332
663	811
663	4453
663	4833
663	6921
663	7798
663	10443
663	10536
663	11733
663	11772
663	12072
663	12352
663	12532
663	13207
663	13398
663	17272
663	17426
663	17642
663	18726
663	18853
663	19941
663	20837
663	21787
663	22256
663	22444
663	24280
664	179
664	4413
702	6493
702	16029
702	19088
702	21798
704	24146
714	2274
714	6362
714	8444
714	8458
714	18017
714	18127
718	18706
720	19220
720	19284
721	21290
722	23759
730	4256
730	7232
730	8599
730	9697
730	12321
730	17919
730	19146
730	26146
730	26177
735	23445
736	14677
737	17898
737	19628
738	17787
760	32
760	33
760	557
760	1173
760	1640
760	1984
760	2199
760	2728
760	2939
760	3359
760	4151
760	4498
760	4500
760	5121
760	6166
760	6597
760	6817
760	7943
760	8866
760	9328
760	9772
760	11228
760	11459
760	12352
760	12483
760	12768
760	12838
760	13047
760	14527
760	14794
760	14990
760	15646
760	17642
760	17679
760	18706
760	18853
760	18881
760	19410
760	19778
760	19948
760	20095
760	20549
760	20622
760	20999
760	21268
760	21495
760	21834
760	22678
760	22874
760	23280
760	23439
760	23615
760	24942
760	25333
760	25745
765	1035
765	1265
765	22222
769	11526
769	15214
769	16642
774	12927
774	20870
787	13154
787	15472
798	6455
798	9951
798	11906
798	15110
798	16070
798	17008
798	19504
798	22976
798	23472
807	2502
807	14401
809	9505
809	16345
811	663
811	2120
811	4833
811	6597
811	6687
811	11069
811	11772
811	12915
811	14406
811	17317
811	18474
811	22766
811	23369
817	16789
817	23744
818	11267
819	3374
819	4690
819	7434
819	9751
819	10104
819	14327
819	14357
819	14993
819	16218
819	16577
819	16717
819	19944
819	21835
819	22307
819	22410
820	17938
821	2477
821	5557
821	11434
823	13942
823	16734
823	19476
826	3730
826	5835
831	877
831	11184
838	109
838	4812
838	9580
838	15237
838	15576
838	25021
840	12914
840	17218
840	19797
840	22480
842	21682
851	1672
853	12871
853	20160
856	2391
856	3605
856	14696
856	14794
856	22408
867	7811
867	12040
867	12052
869	3534
869	8794
869	14694
869	17232
871	24686
871	24768
872	2492
872	17179
872	18209
874	6010
874	9621
875	1507
875	6994
875	7699
875	13601
875	22585
875	23338
877	831
877	11184
881	5428
881	5704
881	10749
881	14338
881	22721
883	7175
883	8266
883	17025
883	18853
883	21145
886	5039
886	16135
886	22402
901	1480
901	2230
901	3429
901	3798
901	5149
901	9077
901	18620
902	16141
902	18611
907	7304
907	8510
908	6802
908	7175
912	8602
917	4480
917	17176
917	23707
917	25891
917	25918
921	6687
921	14978
921	16019
921	20631
921	23280
921	25067
921	25503
924	3453
924	4122
924	8566
924	14911
924	18220
925	5074
925	5189
926	469
928	3373
928	4542
928	13699
928	16714
928	22308
928	23138
928	23370
928	25067
928	25429
937	1640
937	7074
937	10140
937	19410
937	21268
937	21366
937	23038
938	337
938	25663
940	3896
940	5980
940	22171
987	165
987	1136
987	1681
987	2102
987	4562
987	5094
987	5592
987	6275
987	9816
987	12003
987	12057
987	12995
987	13456
987	14472
987	16088
987	18237
987	20654
987	20703
987	22631
987	23094
987	23331
987	23926
987	24186
987	25389
987	25935
993	8955
993	16197
995	580
995	2172
995	11811
995	12053
995	12614
995	20795
995	21802
995	23883
997	2736
1000	18998
1001	5196
1001	12465
1001	19137
1001	25889
1010	179
1010	1550
1010	2444
1010	2499
1010	3521
1010	4351
1010	4626
1010	4946
1010	5052
1010	6258
1010	6374
1010	6854
1010	10414
1010	12088
1010	14366
1010	15132
1010	15549
1010	15695
1010	15701
1010	15792
1010	17567
1010	17571
1010	18383
1010	18939
1010	19664
1010	23228
1010	24603
1010	24604
1010	24806
1011	1804
1011	12539
1012	18202
1013	1683
1013	18202
1015	9911
1015	12249
1015	18606
1015	18738
1015	19670
1015	21545
1015	22731
1016	5274
1016	17260
1031	3396
1031	5796
1031	9472
1031	10422
1031	13584
1031	14685
1031	16110
1031	21810
1032	8841
1035	765
1035	1265
1035	22222
1037	17107
1038	4232
1038	25651
1045	1654
1045	3297
1045	3672
1045	14648
1045	15231
1045	18195
1045	19549
1045	23710
1045	24464
1046	10778
1046	11112
1046	23516
1060	2737
1060	6141
1060	20655
1061	172
1061	202
1061	338
1061	1845
1061	3926
1061	4499
1061	6879
1061	8267
1061	14529
1061	17738
1061	18082
1061	18130
1061	18636
1061	18930
1061	19560
1061	22588
1061	22780
1062	12574
1065	5151
1065	13358
1065	17103
1065	18352
1065	19728
1077	7294
1077	13818
1077	14306
1077	18039
1077	18927
1077	23243
1079	3183
1079	23213
1080	3046
1080	10238
1080	23624
1085	4338
1085	4470
1085	6251
1088	9017
1088	17841
1091	7798
1091	8322
1092	11878
1094	6960
1096	10642
1096	11683
1096	12729
1103	1144
1103	6292
1103	7010
1103	7713
1103	7755
1103	14857
1103	14859
1103	16321
1103	20303
1111	478
1111	1254
1111	6810
1111	14821
1111	17069
1111	18089
1111	24705
1112	20752
1136	987
1136	1412
1136	4176
1136	4562
1136	12003
1136	16221
1136	17238
1136	18360
1136	20544
1137	1204
1137	24113
1137	25635
1138	2397
1138	3830
1138	6288
1138	6810
1138	15401
1138	17372
1138	18730
1138	22019
1138	22890
1138	23661
1138	24281
1138	24693
1138	25985
1140	17488
1141	12004
1141	12917
1144	1103
1144	7010
1144	16321
1159	469
1159	3428
1159	10255
1159	11359
1159	19342
1159	21035
1159	22005
1159	25647
1161	2699
1161	21164
1173	32
1173	760
1173	2728
1173	2967
1173	3396
1173	7831
1173	11135
1173	12352
1173	13000
1173	13584
1173	16709
1173	16863
1173	18706
1173	18853
1173	18886
1173	20999
1173	22924
1174	6277
1181	21845
1204	256
1204	1137
1204	1598
1204	2152
1204	3931
1204	5475
1204	6020
1204	8115
1204	9961
1204	12478
1204	12722
1204	13371
1204	14417
1204	14602
1204	15816
1204	17076
1204	19864
1204	20482
1204	21625
1204	21695
1204	22229
1204	23220
1204	24113
1204	25635
1216	9458
1216	11094
1216	12250
1216	12829
1216	17898
1216	20866
1216	26114
1221	5121
1221	20814
1221	20999
1221	21419
1221	22678
1221	23439
1221	25040
1235	165
1235	10117
1235	16318
1241	611
1241	5372
1241	20498
1245	12019
1245	12586
1245	12646
1245	12784
1252	1826
1252	3489
1252	9967
1252	15113
1252	16376
1252	16868
1252	17815
1252	21268
1252	23851
1252	25897
1254	1111
1254	14821
1254	18089
1254	24705
1265	765
1265	1035
1265	6205
1265	15112
1265	16730
1265	21207
1265	22222
1265	22785
1266	1774
1266	14537
1267	1945
1267	16908
1267	20194
1268	3640
1268	10150
1268	12538
1268	18608
1268	24194
1268	25274
1276	1547
1276	4352
1276	10893
1279	6635
1279	10328
1279	14827
1280	2608
1280	2610
1280	3270
1280	3799
1280	3807
1280	3811
1280	4821
1280	5118
1280	6209
1280	6443
1280	6512
1280	6855
1280	7512
1280	7637
1280	8435
1280	9420
1280	12789
1280	13469
1280	13513
1280	14144
1280	14360
1280	15135
1280	17587
1280	17806
1280	17810
1280	17811
1280	17987
1280	18431
1280	22311
1280	22888
1280	24461
1280	24466
1280	24602
1280	26026
1297	2909
1297	4480
1297	7913
1297	9111
1297	9857
1297	14614
1297	17366
1297	23173
1297	23707
1297	24462
1297	25918
1298	1672
1298	3970
1298	21062
1308	4939
1308	17898
1308	21062
1308	21076
1309	6625
1309	16055
1310	6251
1310	7972
1314	21530
1326	3151
1326	15567
1326	16380
1326	17317
1326	20465
1328	6205
1328	7342
1328	14344
1328	20360
1330	8838
1330	15403
1331	18113
1333	6435
1334	19979
1337	5980
1340	231
1340	3273
1340	4752
1340	18017
1343	560
1343	6812
1343	16245
1343	16663
1360	7232
1360	8018
1360	13043
1360	14677
1360	24683
1362	3040
1362	9559
1363	4254
1365	7864
1370	3364
1373	2707
1373	9111
1373	9816
1390	2355
1390	2770
1390	6994
1390	9395
1390	10117
1390	17708
1390	20155
1391	268
1391	2549
1391	11186
1391	20554
1392	3534
1392	19852
1394	13
1394	4537
1394	11788
1394	13083
1394	13129
1394	16954
1395	9171
1395	18723
1395	20360
1412	1136
1412	4711
1412	6819
1412	7092
1412	15539
1412	19544
1412	22164
1412	23828
1412	25273
1414	4285
1414	11024
1417	19644
1417	21062
1423	18318
1423	20051
1423	21207
1475	1654
1475	3063
1475	4245
1475	4883
1475	5595
1475	5758
1475	6662
1475	7373
1475	7431
1475	9181
1475	11648
1475	12234
1475	12955
1475	13083
1475	13788
1475	13976
1475	15095
1475	16251
1475	17388
1475	17784
1475	18728
1475	19882
1475	20046
1475	20135
1475	20302
1475	20561
1475	21616
1475	22607
1475	23728
1475	25094
1475	25426
1477	20800
1480	901
1480	2230
1480	2439
1480	3429
1480	3798
1480	5149
1480	9014
1480	9077
1480	14140
1480	14859
1480	18620
1484	6711
1484	16877
1485	3020
1485	3534
1485	14694
1486	10587
1486	20248
1495	7175
1495	8266
1495	18853
1498	14821
1498	18265
1498	19476
1506	21741
1506	24257
1506	25422
1507	875
1507	6994
1507	7699
1507	13601
1507	22585
1507	23338
1532	5094
1532	6994
1532	8534
1532	10778
1532	10906
1532	11262
1532	12199
1532	15587
1532	15595
1532	16631
1532	22061
1532	24555
1532	25983
1532	26085
1536	8336
1536	22753
1536	23155
1536	24719
1537	5822
1537	6395
1537	20939
1538	8045
1539	2041
1543	11952
1543	14083
1543	23141
1547	1276
1548	13976
1550	1010
1550	2444
1550	3521
1550	4351
1550	4626
1550	5052
1550	6258
1550	6374
1550	14366
1550	15132
1550	15549
1550	15695
1550	15701
1550	15792
1550	17567
1550	17571
1550	18383
1550	18939
1550	19664
1550	23228
1550	24603
1550	24604
1550	24806
1575	5682
1575	5888
1575	8050
1575	8959
1575	9053
1575	10639
1575	13043
1575	13788
1575	15801
1575	16261
1575	17971
1575	18527
1575	22134
1575	22966
1575	23792
1575	23954
1575	24579
1575	24683
1575	24993
1576	7590
1581	307
1581	6825
1581	10858
1581	15095
1581	15369
1582	24546
1586	11039
1587	14007
1587	21622
1593	372
1593	6251
1593	7972
1593	19429
1593	23607
1595	6251
1595	20647
1598	1204
1598	21625
1598	23220
1600	13409
1600	13979
1600	15204
1600	16141
1607	3297
1607	3664
1607	7676
1607	15316
1607	21308
1607	22778
1607	24044
1608	6563
1608	7096
1640	32
1640	33
1640	557
1640	760
1640	937
1640	2199
1640	2728
1640	2939
1640	3359
1640	4151
1640	4498
1640	4500
1640	5626
1640	6166
1640	6597
1640	6817
1640	7943
1640	8866
1640	9742
1640	9772
1640	11228
1640	11459
1640	11599
1640	12352
1640	12483
1640	12768
1640	12838
1640	14527
1640	14794
1640	14990
1640	15646
1640	17642
1640	17679
1640	17862
1640	18881
1640	19410
1640	19948
1640	20095
1640	20103
1640	20549
1640	20622
1640	20999
1640	21268
1640	21366
1640	21495
1640	21834
1640	22678
1640	22874
1640	23082
1640	23280
1640	24010
1640	24931
1640	24942
1640	25333
1640	25671
1640	25745
1643	4027
1643	5815
1643	11829
1643	21518
1645	5333
1645	6010
1645	9111
1645	19669
1645	22262
1645	23932
1647	3364
1647	23055
1647	25618
1647	25665
1649	2600
1649	15400
1654	1045
1654	1475
1654	4471
1654	13976
1654	14648
1654	15231
1654	19549
1654	23710
1654	24464
1655	4821
1655	4822
1656	12690
1657	14881
1659	8066
1659	11448
1659	16742
1659	18663
1661	3310
1661	17546
1661	19991
1661	21930
1661	25021
1661	25503
1662	12088
1672	851
1672	1298
1672	3970
1672	4939
1672	7612
1672	17830
1672	20370
1672	21062
1672	26000
1681	987
1681	4562
1681	5592
1681	6275
1681	12057
1681	12483
1681	12995
1681	18706
1681	25188
1681	25389
1682	19367
1683	1013
1683	18202
1686	2290
1686	18109
1686	18758
1686	25862
1698	3161
1698	3909
1698	6713
1698	6800
1698	10698
1698	13690
1698	20033
1698	20841
1714	4228
1714	9787
1714	10883
1714	16245
1714	20703
1714	20902
1714	22835
1715	5643
1715	8032
1715	18475
1715	22597
1723	1901
1723	7573
1723	10526
1723	12057
1723	14411
1723	19449
1725	9111
1725	11598
1725	20766
1752	8074
1752	15068
1752	15510
1752	16135
1752	17326
1752	19698
1752	20294
1752	20647
1763	122
1763	14586
1763	15803
1763	19932
1769	3053
1769	10713
1774	1266
1774	13043
1774	14537
1780	8773
1780	14065
1783	3373
1783	5039
1785	4815
1785	5391
1804	1011
1804	5353
1804	12539
1804	16500
1804	21793
1805	478
1805	17026
1805	17069
1808	174
1808	21373
1809	6490
1810	21207
1812	19127
1812	26180
1816	534
1816	4445
1816	18857
1816	19662
1816	22451
1816	23601
1819	9384
1819	9742
1819	14372
1820	8164
1820	12094
1821	469
1821	5043
1823	8387
1825	10255
1825	12720
1826	1252
1826	3489
1826	15113
1826	16376
1826	16868
1826	17815
1826	21268
1826	23851
1826	25897
1827	4700
1827	6811
1827	12479
1827	16007
1827	24683
1828	218
1828	2967
1828	12490
1828	16598
1828	20999
1828	22924
1841	482
1841	2642
1841	2833
1841	9445
1841	10297
1841	17955
1841	19995
1841	25853
1842	1996
1842	6469
1844	3954
1844	12040
1845	172
1845	202
1845	338
1845	1061
1845	3926
1845	4499
1845	6879
1845	8267
1845	14529
1845	17738
1845	18082
1845	18130
1845	18636
1845	18930
1845	19560
1845	22588
1845	22780
1846	4403
1846	21785
1847	4122
1849	12829
1864	2029
1864	15867
1864	16088
1864	16954
1864	19697
1864	20001
1864	20360
1864	21062
1864	23150
1864	23212
1865	12325
1865	15787
1866	6662
1867	23996
1883	7816
1883	8050
1883	8960
1883	11089
1883	14587
1883	19088
1883	23125
1883	25207
1884	15095
1884	18029
1895	2598
1895	16607
1895	16608
1895	17160
1897	9303
1897	24546
1901	1723
1901	12057
1901	14411
1901	19449
1902	2617
1903	20940
1903	24450
1928	4228
1928	7337
1928	10042
1928	15833
1928	22515
1928	22819
1928	25089
1945	530
1945	1267
1945	2180
1945	4445
1945	5799
1945	9203
1945	11578
1945	13507
1945	16908
1945	16963
1945	19662
1945	20194
1945	20840
1945	22494
1945	23601
1945	23680
1945	24683
1945	24820
1945	26183
1946	9710
1946	15555
1949	9400
1949	21112
1950	10698
1950	17346
1953	7898
1953	8035
1953	15704
1954	11956
1954	18983
1955	9069
1956	8459
1956	24128
1963	23659
1968	5455
1968	5655
1968	6895
1968	8174
1968	18021
1968	19866
1968	25431
1969	4445
1969	19662
1969	23601
1970	12999
1970	20930
1972	10584
1972	19210
1976	4093
1976	7502
1976	17769
1976	18218
1979	24044
1982	75
1982	2325
1982	2436
1982	2517
1982	2522
1982	4342
1982	4742
1982	5197
1982	6327
1982	6499
1982	7184
1982	7431
1982	7622
1982	8714
1982	9300
1982	9643
1982	9856
1982	10337
1982	12494
1982	12697
1982	14635
1982	14753
1982	14997
1982	15231
1982	15232
1982	15444
1982	15920
1982	16641
1982	17794
1982	18212
1982	18440
1982	18765
1982	19101
1982	19433
1982	19632
1982	19926
1982	20561
1982	20563
1982	21165
1982	22491
1982	23699
1982	24705
1984	760
1984	2728
1984	13047
1984	14794
1984	20999
1984	21834
1984	22678
1984	24942
1988	7922
1988	19191
1988	23191
1990	17986
1990	21207
1991	21178
1996	1842
1996	5044
1996	6469
1996	8390
1996	15558
1996	18566
1997	8051
1997	16026
1997	20586
2029	1864
2029	3670
2029	3832
2029	6735
2029	14651
2029	15867
2029	16052
2029	16088
2029	16950
2029	16954
2029	19697
2029	20001
2029	20360
2029	20637
2029	21062
2029	23150
2029	23212
2030	6302
2030	14873
2031	3605
2031	4477
2031	16988
2031	18000
2034	3619
2034	6562
2034	15370
2034	24372
2036	9902
2036	24280
2041	1539
2041	8706
2041	9747
2041	10342
2041	13728
2042	12352
2042	14990
2046	11772
2059	387
2059	4366
2059	6528
2059	6892
2059	7058
2059	8182
2059	8203
2059	8458
2059	11214
2059	12914
2059	13177
2059	14485
2059	15245
2059	15938
2059	19644
2059	22265
2060	356
2060	16420
2060	16557
2061	5094
2061	14054
2062	4169
2062	10426
2062	21062
2063	8599
2063	16070
2067	4056
2067	5372
2068	7491
2072	436
2072	3086
2072	10526
2072	10602
2074	2980
2074	4351
2074	4364
2074	6258
2074	7010
2074	13391
2102	987
2102	4743
2102	5289
2102	5484
2102	8285
2102	8653
2102	9228
2102	10970
2102	12097
2102	12128
2102	12696
2102	13698
2102	18430
2102	18645
2102	18654
2102	20703
2102	26144
2103	9176
2103	9752
2103	9761
2103	12021
2103	17922
2104	6287
2105	19923
2106	7624
2107	8144
2110	18998
2111	25139
2114	11699
2120	811
2120	4833
2120	6597
2120	6687
2120	11069
2120	12915
2120	14406
2120	17317
2120	18474
2120	22766
2120	23369
2120	24016
2123	9578
2123	17440
2129	13270
2129	16787
2129	20911
2129	23845
2129	24588
2130	23342
2131	2761
2131	3042
2131	3639
2131	3642
2131	3753
2131	3801
2131	6375
2131	6570
2131	7083
2131	9236
2131	12038
2131	12410
2131	12872
2131	14795
2131	15160
2131	15176
2131	15986
2131	18929
2131	19692
2131	20237
2131	21017
2131	21812
2131	25095
2142	100
2142	4403
2142	9498
2142	9876
2142	13129
2142	13333
2142	16804
2142	17174
2142	20109
2142	25159
2152	1204
2152	3488
2152	6020
2152	12478
2152	13371
2152	14168
2152	14417
2152	16265
2152	21695
2152	22229
2152	22449
2152	23220
2152	24692
2156	4340
2156	5196
2156	5925
2156	8327
2156	12532
2169	3540
2169	7565
2169	10393
2169	14733
2169	15558
2171	15985
2171	24170
2171	25991
2172	580
2172	995
2172	11811
2172	12053
2172	12614
2172	20795
2172	21802
2172	23883
2173	9578
2177	6159
2177	8579
2177	14920
2177	18891
2180	530
2180	1945
2180	5799
2180	16963
2180	23680
2180	24820
2187	8507
2187	20039
2187	21076
2187	22061
2188	14855
2188	16213
2189	9816
2189	12199
2189	17220
2189	24258
2190	20169
2199	32
2199	33
2199	557
2199	760
2199	1640
2199	2728
2199	2939
2199	3359
2199	4151
2199	4498
2199	4500
2199	6166
2199	6597
2199	6817
2199	7943
2199	8866
2199	9772
2199	10028
2199	11228
2199	11459
2199	12352
2199	12483
2199	12768
2199	12838
2199	13982
2199	14527
2199	14794
2199	14990
2199	15646
2199	17642
2199	17679
2199	18881
2199	19410
2199	19948
2199	20095
2199	20549
2199	20622
2199	20999
2199	21268
2199	21495
2199	21834
2199	22678
2199	22874
2199	23280
2199	24942
2199	25333
2199	25745
2202	2209
2202	15682
2202	21296
2209	2202
2209	10779
2209	15682
2209	20409
2209	21296
2210	4253
2210	20203
2226	4112
2226	4151
2226	22881
2226	25056
2230	901
2230	1480
2230	3429
2230	3798
2230	5149
2230	9077
2230	18620
2234	9593
2235	8396
2236	5944
2236	6064
2236	6598
2236	8659
2236	12105
2236	19942
2236	21819
2236	24801
2237	326
2237	2641
2237	4730
2237	4735
2237	5608
2237	7704
2237	9742
2237	11002
2237	13701
2237	14754
2237	17426
2237	18958
2237	19203
2237	20498
2237	20521
2237	25192
2237	25383
2242	7311
2242	9004
2242	16788
2242	17062
2242	24206
2246	10304
2274	714
2274	5039
2274	6362
2274	10222
2274	10506
2274	11848
2274	18567
2274	18610
2274	20204
2274	20600
2274	23284
2274	25258
2274	25383
2274	25423
2280	3024
2280	17253
2280	24546
2282	19787
2285	61
2285	16116
2290	1686
2290	8528
2290	18109
2290	18758
2290	24580
2290	25862
2291	347
2291	7589
2291	8294
2293	8433
2293	10501
2293	24327
2293	24700
2294	16019
2294	22444
2296	6519
2296	9750
2296	17613
2303	11916
2303	11926
2303	16922
2313	2899
2313	6253
2313	10198
2313	15287
2313	15786
2313	19035
2313	26075
2315	8045
2316	17165
2316	24833
2318	15168
2319	18531
2319	21583
2321	10167
2321	17574
2322	12995
2322	16095
2325	75
2325	1982
2325	2436
2325	2517
2325	2522
2325	4342
2325	4742
2325	5197
2325	6327
2325	6499
2325	7184
2325	7431
2325	7622
2325	8714
2325	9300
2325	9643
2325	9856
2325	10337
2325	12494
2325	12697
2325	14635
2325	14753
2325	14997
2325	15231
2325	15232
2325	15444
2325	15920
2325	16641
2325	17794
2325	18212
2325	18440
